id,first_name,last_name,swimming_school_id,phone_num,empoyment_date,salary
2959,Veronika,Adama,17,+42060946694,1993-07-11,8700
2960,Mateusz,Nelson,39,+42323722871,2012-12-14,9100
2961,Robert,Jankowski,48,+42852806686,2024-03-19,7900
2962,Liam,Davis,11,+10364113932,2011-04-30,6600
2963,Sophia,Błaszczya,8,+10444793527,2019-03-21,5000
2964,Mateusz,Turner,2,+48689809303,2025-09-15,7700
2965,Mia,Marciniaa,28,+12950315333,2009-04-15,9100
2966,Vanessa,Stępiea,25,+10673911083,2016-04-19,8500
2967,Bartosz,Stępień,42,+13302078652,2024-06-22,6600
2968,Ewa,Lea,22,+11012413143,2012-10-19,5900
2969,Clara,Jacksoa,49,+11382728691,2024-08-13,8100
2970,Barbara,Youna,48,+12289078969,2018-07-14,6600
2971,Emil,Wojciechowski,50,+11814591714,2019-01-25,9500
2972,Lucas,Baran,32,+42790274865,2015-11-03,5300
2973,Liam,Nowak,44,+13347526745,2016-11-18,5000
2974,Hanna,Kowalska,5,+11455692634,2020-07-19,7500
2975,Natalia,Clara,12,+42787558693,2019-11-18,6200
2976,Maximilian,Marciniak,10,+12545398403,2009-09-30,9200
2977,Veronika,Millea,13,+48060216790,2003-05-25,9800
2978,Hanna,Górska,1,+12621024683,2020-09-17,5600
2979,Ava,Piasecka,47,+12143567548,2001-11-07,6900
2980,Lena,Adamczya,43,+12063783053,2019-02-15,5200
2981,Vanessa,Grabowska,26,+212379584552,2012-07-23,8900
2982,Paulina,Mazua,19,+48910677280,2012-09-07,6900
2983,Victoria,Czarnecka,38,+13752789428,2016-03-08,8300
2984,Tomasz,Martin,1,+65412552735,2023-02-18,8300
2985,Charlotte,Jackson,23,+11027263065,2025-04-19,7000
2986,Zbigniew,Kowalski,2,+48023525405,2023-04-28,9200
2987,Irina,Cartea,34,+42423826866,2023-10-02,7000
2988,Ingrid,Torres,16,+212084264762,2010-11-07,9500
2989,Rafał,Dąbrowski,18,+11240861014,2014-02-13,5300
2990,Alina,Scota,15,+12159431310,2011-04-09,6500
2991,Emil,Marciniak,14,+12435982190,2012-05-27,5800
2992,Vanessa,Piotrowska,31,+13372376337,2023-03-31,9500
2993,Sebastian,Wiśniewski,34,+212984055611,2023-07-26,9600
2994,Ethan,Young,35,+10257718961,2005-11-08,6000
2995,Ethan,Lopez,2,+42875910887,2025-09-04,5100
2996,Krzysztof,Wójcik,24,+11605780259,2023-12-22,9000
2997,Artur,Nowak,41,+10860917017,2008-12-19,7100
2998,Hanna,Torrea,3,+42459707870,2004-02-22,6800
2999,Małgorzata,Davia,30,+212393084550,2021-07-22,6200
3000,Agnieszka,Roberta,1,+12964478210,2022-10-22,9700
3001,Veronika,Wójcia,21,+12331905367,2022-02-14,5800
3002,Alan,Adamczyk,19,+42595529531,2023-03-28,5700
3003,Piotr,Czarnecki,46,+12354573614,2025-03-25,6900
3004,Oliver,Sanchez,22,+212607053490,2005-12-29,7100
3005,Igor,Martinez,38,+10203155192,2025-07-09,6000
3006,Paweł,Zieliński,27,+212173852782,2007-12-17,9300
3007,Leo,Majewski,12,+10408674101,2018-11-06,8600
3008,Isabella,Ramirea,7,+42327773161,2016-06-06,8000
3009,Filip,Perez,50,+212511106629,2000-03-18,8600
3010,Luna,Kaczmarea,5,+212182107607,2025-01-28,7100
3011,Ewa,Tomaszewska,8,+11126792347,2022-01-08,6500
3012,Alan,Martin,31,+212944037246,2023-05-29,7200
3013,Franciszek,Pawłowski,34,+48854626673,2023-02-05,5900
3014,Artur,Gonzalez,11,+212413715382,2007-05-13,5600
3015,Karolina,Wila,35,+11452623200,1994-05-18,9800
3016,Leo,Wiśniewski,34,+65348368583,2025-12-24,6700
3017,Zbigniew,Dąbrowski,50,+13938316385,2025-01-31,7800
3018,Franciszek,Wróbel,38,+48467472135,2024-04-01,5300
3019,Emma,Wiśniewska,27,+48375243268,2016-10-22,7600
3020,Victoria,Roberta,38,+12743060586,2017-05-11,6800
3021,Ella,Robinsoa,3,+65481996757,2020-08-03,5100
3022,Jan,Majewski,12,+48476630634,2012-11-22,9200
3023,Petra,Zalewska,42,+13754680616,2023-08-02,9000
3024,Julian,Anderson,36,+65296357346,2024-02-08,6600
3025,Leon,Piotrowski,25,+42550234640,2004-08-30,8400
3026,Sebastian,Kołodziej,7,+12472553504,2002-08-08,7800
3027,Bartosz,Mitchell,20,+48643229748,2023-05-20,8300
3028,Oskar,Hernandez,10,+10774399496,2011-03-10,5800
3029,Marta,Kaczmarea,45,+10114539563,2000-09-20,6700
3030,Joanna,Urbaa,28,+10185900491,2017-09-15,9500
3031,Małgorzata,Phillipa,42,+11182686399,2025-12-12,5300
3032,Aleksandra,Walczaa,22,+12379623097,1999-12-12,7800
3033,Paweł,Lopez,2,+65249533216,2023-12-18,5600
3034,Sylwia,Williama,23,+65238877853,2022-12-09,6600
3035,Oliver,Wróbel,47,+13620047179,2009-12-19,8200
3036,Szymon,Wójcik,46,+12751011602,2025-10-14,7600
3037,Helena,Torrea,23,+212270226863,2025-10-08,8300
3038,Anastasia,Szymańska,50,+65009437636,2003-02-12,5500
3039,Jan,Mróz,15,+212503686016,2007-09-22,8800
3040,Isabella,Piotrowska,50,+10160109740,2017-12-05,7100
3041,Vanessa,Stępiea,8,+11491991196,2015-10-13,6700
3042,Theo,Martinez,45,+65506700246,2016-08-18,6300
3043,Damian,Rodriguez,12,+13309029595,2019-04-29,7800
3044,Veronika,Kamińska,45,+10213856096,2002-06-24,8300
3045,Mia,Jonea,1,+10221102528,2019-06-13,9600
3046,Henryk,Nelson,43,+11562856684,2023-03-03,5600
3047,Robert,Zając,3,+65800969215,2012-11-09,6400
3048,Leon,Sawicki,48,+65737384216,2020-04-27,7300
3049,Victor,Kamiński,49,+11586702110,2025-07-06,8400
3050,Isabella,Króa,27,+48534921348,2025-04-22,9600
3051,Adrian,Mazur,4,+42765490817,2011-10-23,8600
3052,Maja,Kaczmarea,45,+48700372297,2005-10-10,5500
3053,Maximilian,Carter,34,+12887626702,2025-04-15,6500
3054,Mia,Kamińska,13,+42352760467,2025-12-10,5000
3055,Ingrid,Majewski,15,+12676868007,2024-08-27,9100
3056,Anna,Czarnecka,16,+10190078170,2005-07-13,8000
3057,Barbara,Perea,23,+65610166522,2020-12-06,7600
3058,Elżbieta,Turnea,4,+212337212388,2000-04-04,10000
3059,Lena,Smita,36,+65984117225,2015-03-18,7600
3060,Noah,Scott,47,+42904393518,2014-08-04,5500
3061,Alina,Gonzalea,24,+65095908053,2005-10-10,9500
3062,Noah,Campbell,37,+13929317294,2008-07-10,9000
3063,Karol,Martin,19,+42838590234,2025-01-15,6600
3064,Anna,Martia,30,+42073298325,2020-12-23,7500
3065,Paweł,Nowak,47,+48039925693,2009-02-27,7200
3066,Isabella,Smita,5,+48514346481,2021-08-05,5100
3067,Lucia,Urbaa,21,+13261312693,2019-12-07,8400
3068,Lucas,Kowalski,33,+13508642392,2018-12-29,9200
3069,Luna,Williama,34,+11531563640,2022-01-19,7100
3070,Leo,Baran,4,+10835416665,2022-11-10,9500
3071,Mateusz,Marciniak,11,+11560207600,2009-12-07,7100
3072,Elżbieta,Thompsoa,2,+212476859250,2024-08-05,6200
3073,Barbara,Thompsoa,8,+13031051962,2015-11-24,8700
3074,Elena,Hernandea,19,+212185126622,2024-05-25,6900
3075,Maximilian,Kowalski,26,+65506726541,2017-04-06,8700
3076,Leon,Ramirez,13,+13413597983,2020-09-11,8000
3077,Leon,Garcia,10,+48111071158,2020-11-29,8200
3078,Magdalena,Sokołowska,25,+48660483347,2004-01-22,6600
3079,Anastasia,Szymańska,47,+11208194439,1997-02-16,9100
3080,Laura,Andersoa,10,+13230040589,2005-03-28,9100
3081,Aleksandra,Thomaa,14,+48421435450,2012-04-05,7200
3082,Ethan,Carter,8,+12521353023,2019-02-17,6100
3083,Julian,King,28,+48036681824,2014-10-15,5800
3084,Barbara,Nguyea,35,+65702895559,1995-08-12,9600
3085,Denis,Kowalczyk,37,+11735635100,2016-10-21,8900
3086,Patryk,Thompson,49,+48468375602,2025-04-23,8200
3087,Ava,Kubiaa,32,+10671010577,2014-03-01,8000
3088,Damian,Adamczyk,37,+42585992502,2025-09-10,8800
3089,Aleksandra,Mazua,48,+48187634133,2022-09-19,8200
3090,Elena,Dąbrowska,24,+10077827831,2005-05-24,9100
3091,Nina,Błaszczya,32,+212089975158,2013-01-02,6600
3092,Clara,Parkea,1,+65325252719,2023-09-27,5100
3093,Ewa,Walkea,13,+212213567706,2024-08-08,9500
3094,Artur,King,40,+42232670468,2018-11-27,6500
3095,Szymon,Parker,35,+212395577722,2005-05-05,6700
3096,Henryk,Kowalczyk,32,+13298849960,2025-10-25,6800
3097,Alina,Allea,13,+212207742315,2003-08-28,8000
3098,Sophia,Zająa,21,+10731915553,2018-03-03,9800
3099,Zofia,Jonea,30,+65423529077,2021-08-15,5900
3100,Karol,Walker,11,+10026950713,2003-10-30,6800
3101,Alexander,White,32,+65360268569,2021-02-21,9200
3102,Maximilian,Thompson,49,+13228423791,2024-06-12,5100
3103,Katarzyna,Wiśniewska,29,+10979012195,2012-04-22,7900
3104,Noah,Garcia,20,+42535338435,2012-02-19,8400
3105,Szymon,Kwiatkowski,35,+48612819769,2014-10-05,9200
3106,Victoria,Jankowska,7,+42753198387,2025-03-10,7900
3107,Anastasia,Sokołowska,1,+10073664356,2021-11-10,7300
3108,Elżbieta,Ramirea,3,+13416616631,2004-11-22,8600
3109,Antoni,Martin,29,+11676687833,2023-12-15,9300
3110,Piotr,Kaczmarek,7,+13552688156,2015-10-07,5100
3111,Stanisław,Baker,13,+11332476032,2017-08-19,5400
3112,Henryk,Zając,45,+10805426324,2016-08-16,8700
3113,Victor,Mazur,9,+12224529456,2019-09-04,9700
3114,Rafał,Sawicki,12,+65396253624,2004-02-23,6800
3115,Michał,Wiśniewski,44,+10802015218,2025-10-13,6000
3116,Emma,Marciniaa,20,+48107333925,2023-07-24,6000
3117,Anna,Greea,10,+42490717734,2025-01-12,7700
3118,Elena,Kina,16,+13609212950,2011-03-06,7800
3119,Victor,Lis,15,+12262130768,2021-04-30,8100
3120,Paulina,Wrigha,13,+13284216371,2014-08-07,6200
3121,Joanna,Hila,47,+10516160842,2012-04-28,7900
3122,Sebastian,Lewis,25,+10229003457,2023-11-28,8100
3123,Piotr,Nguyen,6,+42415681964,2009-06-20,9300
3124,Artur,Hernandez,14,+11539944448,2021-03-02,6400
3125,Aleksandra,Hernandea,6,+212742426897,2022-06-30,6200
3126,Damian,Kowalczyk,4,+12176848204,2009-01-04,5800
3127,Oskar,Mróz,39,+11032473320,2009-08-01,9200
3128,Sara,Youna,17,+12016092628,2021-08-31,8300
3129,Laura,Mróa,24,+11111343371,2024-08-14,6300
3130,Joanna,Czarnecka,2,+11029636332,2023-07-26,6000
3131,Małgorzata,Hernandea,28,+212068770254,2006-01-14,5700
3132,Adam,Rodriguez,19,+10223956140,2022-11-02,9900
3133,Artur,Anderson,31,+10643491146,2025-08-20,6200
3134,Artur,Lee,19,+48376684921,2011-04-19,7800
3135,Szymon,Allen,6,+11020341068,2017-09-01,8300
3136,Sophia,Lopea,36,+42834575300,2010-04-09,8600
3137,Maja,Tomaszewska,35,+11851338232,2025-12-21,8800
3138,Luna,Martinea,21,+13599036014,2020-03-10,9000
3139,Theo,Górski,4,+65698802238,2007-10-13,7200
3140,Antoni,Mitchell,44,+42637869844,2017-02-21,7600
3141,Joanna,Thompsoa,5,+13442291732,2023-08-05,9900
3142,Monika,Nelsoa,41,+42462648766,2010-05-17,9700
3143,Andrzej,Hill,19,+212964076789,2017-04-01,8300
3144,Amelia,Sanchea,34,+13409127688,2023-08-10,9800
3145,Monika,Rutkowska,21,+42010390884,2020-03-01,9900
3146,Artur,Sokołowski,39,+10618000500,2000-12-04,9000
3147,Aleksandra,Hernandea,21,+11619612955,2018-10-08,6500
3148,Aleksandra,Nelsoa,49,+11192869996,2024-08-19,8200
3149,Michał,Baran,1,+13183315952,2024-11-19,9800
3150,Paulina,Cartea,8,+11450750175,2017-11-18,9100
3151,Elżbieta,Nguyea,46,+13958179758,2012-12-26,10000
3152,Charlotte,Michalski,44,+48418152464,2020-12-18,5700
3153,Natalia,Hila,29,+10376271453,2023-04-09,6800
3154,Tomasz,Harris,1,+10534634573,2025-11-25,7000
3155,Elżbieta,Jaworska,29,+65790665401,2025-09-04,7600
3156,Oskar,Kaczmarek,21,+11958275356,2024-08-04,7100
3157,Monika,Sokołowska,9,+48157862017,2022-06-10,7500
3158,Mateusz,Piasecki,22,+48495317929,2021-10-20,9700
3159,Monika,Jacksoa,43,+42582768215,2004-05-29,9100
3160,Marcin,Kowalski,42,+42428025407,2023-07-13,9300
3161,Jakub,Sokołowski,37,+13991898338,2018-10-21,6100
3162,Stefan,Walker,14,+212104634114,2018-02-06,7900
3163,Irina,Jonea,42,+10309237319,2025-12-21,5500
3164,Beata,Zielińska,35,+10416629644,1994-02-09,6300
3165,Patryk,Wilson,1,+65310435714,2024-09-06,7100
3166,Ava,Michalska,31,+11535535681,2023-10-14,5800
3167,Rafał,Wiśniewski,38,+42158020346,2017-05-16,9300
3168,Karol,Wójcik,17,+10931884735,2002-12-09,9300
3169,Elżbieta,Davia,8,+212926835355,2013-10-15,5500
3170,Piotr,Mróz,35,+65183738761,1994-03-15,9100
3171,Emil,White,49,+65565783279,2023-10-12,9800
3172,Szymon,Parker,25,+212979356405,2022-09-23,8200
3173,Isabella,Andersoa,13,+13215199069,2017-01-06,9800
3174,Sophia,Górska,15,+65323177164,2020-12-26,9600
3175,Emil,Woźniak,36,+65661454662,2016-10-22,5400
3176,Victoria,Walkea,35,+48385626570,2006-12-13,5300
3177,Stefan,Mróz,5,+65720113883,2022-09-04,9300
3178,Elena,Kubiaa,7,+13690649739,2012-02-19,5600
3179,Julia,Wójcia,47,+11471524895,2020-10-19,8000
3180,Amelia,Harria,9,+65952843998,2008-05-30,8800
3181,Barbara,Piotrowska,1,+12775735389,2019-03-11,8000
3182,Maja,Grabowska,36,+10238744943,2012-03-11,7200
3183,Sylwia,Davia,35,+11721168913,2018-07-26,8100
3184,Emilia,Zielińska,9,+10977795999,2025-10-25,6300
3185,Anastasia,Millea,35,+42568689140,2023-09-11,9100
3186,Grzegorz,White,35,+13437831515,2021-07-03,8800
3187,Michał,Martin,14,+212842194182,2008-11-05,8100
3188,Bartosz,Martinez,38,+11157091834,2024-06-27,5100
3189,Mateusz,Baker,36,+13378523714,2018-10-17,10000
3190,Marta,Górska,48,+65058840992,2022-10-22,9800
3191,Victoria,Lia,49,+11460201689,2021-05-07,5700
3192,Oskar,Gonzalez,33,+65189208327,2025-02-10,10000
3193,Liam,Król,38,+65839738406,2017-05-20,5300
3194,Victoria,Baraa,34,+12194775259,2021-03-24,9300
3195,Zbigniew,Szymański,12,+13182173354,2006-08-01,6500
3196,Grzegorz,Sawicki,2,+42453631926,2023-11-02,10000
3197,Barbara,Kwiatkowska,48,+13914796850,2020-07-27,5700
3198,Agnieszka,Wróbea,10,+13301802896,2019-03-16,7100
3199,Sophia,Kwiatkowska,10,+212505075144,2022-12-24,9600
3200,Kamil,Pawłowski,25,+48558766183,2016-06-17,8500
3201,Marcin,Campbell,7,+13207238623,2013-08-18,6900
3202,Tomasz,Wróbel,7,+212382886311,2013-07-13,9200
3203,Michał,Tomaszewski,28,+13211981874,2006-04-16,5300
3204,Adrian,Pawłowski,21,+65923455983,2018-01-21,8700
3205,Maximilian,Hernandez,21,+10619321578,2020-11-17,9900
3206,Oskar,Baker,38,+13471881600,2016-05-26,6200
3207,Marcin,Borkowski,46,+11174845301,2019-10-01,7500
3208,Kamil,Roberts,33,+13575176063,2021-05-19,9600
3209,Jan,Lis,16,+212297894385,2017-07-01,5300
3210,Sophia,Parkea,50,+12519698043,2023-11-15,9800
3211,Ingrid,Thomas,5,+11894692704,2015-06-27,8600
3212,Luna,Zająa,36,+11350643501,2003-02-11,5000
3213,Anna,Browa,43,+42892699854,2003-07-17,6800
3214,Helena,Nelsoa,38,+48852852902,2018-07-03,7300
3215,Vanessa,Lia,33,+11255377129,2022-04-23,5100
3216,Alan,Allen,17,+12415386995,1998-10-04,6300
3217,Maximilian,Król,36,+10685182679,2002-09-26,7100
3218,Beata,Walczaa,10,+212534076240,2010-08-06,5700
3219,Aleksandra,Wojciechowska,40,+11750913586,2022-02-02,7500
3220,Lucas,Borkowski,44,+65669786382,2020-12-13,5200
3221,Theo,Marciniak,8,+13188476999,2015-09-13,8300
3222,Joanna,Gonzalea,30,+212884869140,2022-05-15,8100
3223,Mia,Grabowska,25,+212019301759,2022-10-24,7500
3224,Sophia,Hernandea,17,+11675137268,2004-05-28,5500
3225,Franciszek,Rodriguez,11,+10511778395,2010-05-05,7400
3226,Clara,Kina,12,+12738022404,2015-03-29,5700
3227,Amelia,Scota,7,+65801781003,2017-04-24,8200
3228,Andrzej,Kwiatkowski,47,+10995267813,2009-03-11,5300
3229,Zofia,Kina,45,+42835990403,2003-03-22,5900
3230,Robert,Lee,40,+212094191301,2022-11-07,9700
3231,Oliver,Johnson,17,+10480819591,2003-01-28,6100
3232,Jan,Lee,46,+48107226689,2015-10-16,8800
3233,Leon,Turner,33,+42502902576,2022-04-09,6700
3234,Emil,Green,22,+48638088920,2011-06-22,8100
3235,Ava,Andersoa,32,+48770003028,2018-12-01,10000
3236,Natalia,Mitchela,18,+11539469645,2017-01-23,7000
3237,Theo,Rutkowski,34,+11281128651,2022-09-14,9900
3238,Hanna,Tomaszewska,15,+48161536851,2007-07-08,7000
3239,Sara,Turnea,14,+212058617181,2011-12-06,6400
3240,Lucas,Kamiński,17,+13444704326,2024-09-29,5300
3241,Paulina,Kołodziea,13,+10392694515,2008-05-30,6000
3242,Daniel,Majewski,30,+212471809842,2019-12-02,7500
3243,Olivia,Lea,50,+10330960619,2000-09-03,6100
3244,Barbara,Kamińska,5,+13329119161,2020-10-10,7300
3245,Andrzej,Kwiatkowski,1,+11754493635,2025-07-27,8800
3246,Victor,Phillips,11,+48157274117,2007-09-09,5300
3247,Sylwia,Sanchea,26,+65301609666,2005-01-27,8700
3248,Zofia,Mróa,30,+48304221297,2024-01-23,9100
3249,Magdalena,Tomaszewska,32,+48767304507,2019-03-29,9800
3250,Maja,Sanchea,33,+13693744592,2022-10-08,8400
3251,Alan,Mróz,34,+13527662473,2025-05-14,5700
3252,Alexander,Sawicki,20,+13692250121,2021-10-07,9900
3253,Kamil,Jaworski,2,+65789209498,2025-01-22,8700
3254,Sara,Wilsoa,50,+42598369770,1997-10-06,6000
3255,Jan,Sikora,33,+13456501113,2024-05-16,7100
3256,Isabella,Jonea,47,+12648902239,2019-03-23,6300
3257,Noah,Hill,8,+13312549585,2025-04-11,8200
3258,Adam,Jankowski,40,+12034316511,2021-09-22,8300
3259,Vanessa,Sawicka,42,+10178995805,2025-10-10,7300
3260,Luna,Lewia,34,+10059983280,2025-02-04,9900
3261,Jakub,Mazur,5,+13807806318,2015-12-05,5000
3262,Agnieszka,Dudea,28,+10320273019,2013-08-07,10000
3263,Helena,Turnea,4,+13693899184,1999-10-05,5100
3264,Tomasz,Rodriguez,3,+13691938907,2003-06-06,8500
3265,Henryk,Nguyen,22,+13978929270,1998-08-21,7000
3266,Artur,Campbell,33,+42085681331,2024-07-30,7200
3267,Alina,Cartea,2,+11231142446,2025-08-23,9600
3268,Mia,Lopea,17,+212962739082,2017-04-05,8200
3269,Henryk,Adamczyk,14,+42516915491,2005-11-18,7700
3270,Lena,Kozłowska,33,+48438054928,2020-09-05,6600
3271,Laura,Wilsoa,21,+42307996242,2021-11-15,7600
3272,Stanisław,Michalski,47,+42815154602,1994-04-26,5900
3273,Agnieszka,Phillipa,7,+65288964091,1997-02-21,6200
3274,Clara,Kowalska,7,+48234419932,2015-12-24,6200
3275,Jan,Nguyen,30,+13638588960,2024-02-13,5300
3276,Clara,Pawłowska,41,+13813831821,2019-06-11,6300
3277,Franciszek,Hill,5,+13863282923,2025-09-08,5800
3278,Emilia,Davia,14,+10322524867,2006-10-13,8000
3279,Patryk,Martinez,42,+48286382433,2024-02-25,8500
3280,Irina,Dąbrowska,22,+13709350442,2018-08-06,7000
3281,Stanisław,Lis,8,+212512282707,2014-07-19,7700
3282,Jan,Kozłowski,7,+11281072594,2005-08-06,9700
3283,Olivia,Campbela,30,+48616309469,2025-04-14,9000
3284,Veronika,Greea,15,+13893716109,2024-07-01,5600
3285,Joanna,Lia,40,+10305372008,2022-12-06,5100
3286,Oliver,Górski,49,+12107748852,2021-09-17,6600
3287,Paulina,Lewandowska,5,+12632795333,2021-12-19,6900
3288,Patryk,Brown,50,+10185710674,1995-09-20,6400
3289,Clara,Adama,46,+48990250179,2017-02-21,5100
3290,Elena,Wróbea,6,+12840308268,2012-11-18,5500
3291,Jakub,Adamczyk,10,+10979927576,2016-06-20,7300
3292,Łukasz,Mitchell,20,+13067021894,2016-04-28,6600
3293,Oskar,Marciniak,42,+10004122705,2025-11-07,8400
3294,Henryk,Piotrowski,17,+48421695478,2010-12-25,5700
3295,Jan,Campbell,41,+212975242110,2018-10-17,8800
3296,Alina,Kowalska,5,+13480709078,2022-06-15,8400
3297,Filip,Jankowski,18,+13879885480,2015-04-09,6000
3298,Jakub,Martin,18,+42929210939,2014-12-02,9000
3299,Victor,Wojciechowski,21,+48735747455,2024-03-04,5100
3300,Luna,Nelsoa,30,+65694122336,2025-09-29,8500
3301,Noah,Williams,4,+10592840776,2013-06-16,7000
3302,Theo,Brown,8,+11146835113,2025-07-27,9300
3303,Paweł,White,19,+13200616231,2022-02-06,7500
3304,Lucia,Andersoa,15,+65067070096,2007-10-29,8600
3305,Emilia,Czarnecka,3,+48149991674,2004-10-18,7300
3306,Jakub,Hernandez,44,+65620607069,2016-12-01,5200
3307,Joanna,Garcia,24,+10848276326,2006-11-05,5700
3308,Katarzyna,Tomaszewska,19,+42271950262,2021-10-28,5500
3309,Mateusz,Jackson,15,+13121892446,2015-02-04,8900
3310,Michał,Baran,4,+65051440684,1998-09-07,8200
3311,Clara,Kozłowska,8,+11681954268,2022-04-13,7900
3312,Bartosz,Torres,43,+11773996463,2003-07-18,7900
3313,Isabella,Kowalczya,41,+12802819787,2020-06-15,8800
3314,Emil,Adams,46,+11752678841,2019-12-02,9700
3315,Agnieszka,Woźniaa,26,+42968662072,2003-09-02,6800
3316,Krzysztof,Roberts,8,+11258310002,2015-10-07,7000
3317,Henryk,Rodriguez,11,+65478345008,2006-02-11,8200
3318,Jakub,Kamiński,22,+11362483655,2004-05-19,5500
3319,Hanna,Wojciechowska,4,+10780271606,1999-01-28,9800
3320,Lena,Nowaa,4,+11921084862,1995-04-01,5000
3321,Emma,Parkea,36,+12842094752,2005-09-14,9800
3322,Aleksandra,Szymańska,7,+11961971847,2008-11-21,8400
3323,Sebastian,Thompson,25,+10269915320,2007-10-27,6300
3324,Veronika,Lea,46,+13492702252,2014-05-07,6400
3325,Leo,Martinez,28,+212359472699,2013-05-30,8300
3326,Oskar,Urban,4,+48911396760,2004-02-21,8300
3327,Jan,Jackson,9,+212308195785,2020-07-29,6700
3328,Sebastian,Green,50,+12972512801,2018-04-25,5900
3329,Ethan,Urban,40,+42382406832,2024-02-09,5400
3330,Emilia,Cartea,30,+212095657575,2025-04-07,7700
3331,Ethan,Sikora,25,+65708221667,2013-11-22,5700
3332,Katarzyna,Williama,36,+13606237764,2015-05-15,6200
3333,Oliver,Zieliński,31,+212594147416,2023-11-08,9900
3334,Paulina,Walkea,49,+12443020682,2023-01-05,7200
3335,Veronika,Michalska,34,+212247350586,2024-03-19,10000
3336,Noah,Urban,19,+12972616564,2007-12-03,5700
3337,Monika,Davia,48,+11542669389,2021-10-26,9700
3338,Franciszek,Tomaszewski,24,+10634791615,2022-06-24,8900
3339,Stanisław,Smith,17,+212225670832,2012-07-02,7400
3340,Magdalena,Woźniaa,39,+42353521715,2002-08-19,7800
3341,Ingrid,Dudek,18,+212812907468,2014-11-04,5100
3342,Beata,Woźniaa,32,+65886118897,2019-01-22,5700
3343,Aleksandra,Kowalczya,16,+12366370026,2019-11-11,8000
3344,Bartosz,Sokołowski,27,+48717122503,2007-12-18,5400
3345,Anna,Pawłowska,12,+42086852105,1998-08-30,8000
3346,Paweł,Szymański,9,+13083778627,2014-02-16,9700
3347,Emma,Pawłowska,14,+65395545529,2021-04-19,6800
3348,Helena,Mitchela,18,+42610580654,2021-11-14,7800
3349,Irina,Allea,3,+48836238212,2000-04-02,7500
3350,Damian,Piotrowski,8,+212158015834,2021-06-18,6700
3351,Ethan,Wilson,7,+13960395850,2018-07-05,8800
3352,Vanessa,Majewska,26,+65183827057,2009-03-23,6800
3353,Anna,Thomaa,24,+65755591461,2011-05-09,5600
3354,Dorota,Kwiatkowska,30,+13022078237,2025-01-30,9400
3355,Denis,Robinson,10,+65114785650,2003-04-18,8100
3356,Lena,Cartea,32,+42741019893,2018-10-07,9600
3357,Elżbieta,Gonzalea,32,+48696514891,2020-12-12,7600
3358,Noah,Czarnecki,10,+12422229882,2014-02-04,9600
3359,Franciszek,Williams,42,+13818636025,2023-12-24,8400
3360,Grzegorz,Zając,17,+13618319237,2017-04-28,6700
